"","(Intercept)","Epoch2-1","Epoch3-2","Epoch4-3","Epoch5-4","Probability1","Session1","Epoch2-1:Probability1","Epoch3-2:Probability1","Epoch4-3:Probability1","Epoch5-4:Probability1","Epoch2-1:Session1","Epoch3-2:Session1","Epoch4-3:Session1","Epoch5-4:Session1","Probability1:Session1","Epoch2-1:Probability1:Session1","Epoch3-2:Probability1:Session1","Epoch4-3:Probability1:Session1","Epoch5-4:Probability1:Session1"
"P074G01S01",0.444845008151542,0.293258646481432,0.339965092365931,-1.67702703666503,1.31072827446417,0.214056064539326,-0.172087373003786,0.0523930652327489,0.167835053193322,-1.33968827032673,0.616718132976617,-2.03424403233394,0.933374364069637,-0.0489073288712825,1.32033386551412,-0.737386066726794,-1.29008206729538,1.62074371264664,-0.577443949246151,-0.420118581443776
"P075G01S02",0.799813828499165,-1.62234905417149,1.80045460920189,-0.471171434565508,-0.368404296551644,1.73179285083231,-0.438328499441099,0.0483599736805052,-0.42597894405677,1.42365212967114,-1.47631428130461,-1.09840922921356,2.40632964162755,-1.54838709312471,-1.00729625724445,0.162956176798972,-2.05163448365188,1.69583798931348,-0.127806545329306,-0.832866152199543
"P077G02S02",0.360976833203253,-0.321405995783793,2.18157250445444,-1.16333200992901,0.559375128001655,0.24894189730825,0.370482818979881,-0.995532698170528,2.44574575156958,-1.26447602820719,0.369495265115682,-0.56608970009163,-0.145630936750014,1.44530505250124,-0.543965760239121,0.936416877239374,-1.42154218003837,-0.640430684357924,1.47554817719972,0.917189048353967
"P078G01S01",0.359480933366665,1.74438159942451,2.75302470785439,0.388547253929069,-2.14511425385169,1.06955777719424,1.28772415852211,1.44129811561078,0.315630744988842,0.382538238975816,-2.34401273936417,1.98143789851792,-0.418728631618344,1.0120400650489,-2.5726137441015,-1.18282678104557,2.38711986100926,-1.31723042568812,1.18620982212957,-2.48897976354352
"P079G01S02",-1.58973955152309,-0.05787811566294,-1.09470971415166,-0.469990987683279,1.30606321121221,-0.124209932019904,-0.371260333692616,0.685508585679297,-1.29715389723868,-0.827289174730793,1.08582581080819,-0.755179093444155,1.56451017813355,0.475002372131967,-2.42913011587093,-1.10695769549612,-0.237068668058159,-0.135860230015138,0.858679617213824,-1.52704633931403
"P080G02S01",-1.40599057073239,-0.279652271711787,1.2583524596272,0.634069753955224,-2.53164111914835,-1.67841584655112,-1.03578341628626,-1.37704954847336,0.594581828470677,1.83564204568018,-2.31047379348726,-1.0216001461938,1.22862891487553,1.18924174475437,-0.148742607513616,1.72034116682612,0.164594962983506,1.76573332313377,-0.487510735966992,0.14278008468288
"P081G02S02",0.711468641124643,-1.12694164647836,-0.0623064370573762,-1.26894450769969,-1.19963862666969,0.77874598196801,-0.181893455106074,-4.07176462135338,1.97253934833554,-0.543726985052786,-1.87254036885272,-0.433532895814197,-0.776630414991548,-0.550116198080741,1.41314833600526,0.986684232758791,-1.1547071448743,-1.44304396193087,-0.536458114810705,2.14070482567172
"P082G01S01",-1.8982997261127,0.015031802471586,0.213234023778554,0.370294931546219,0.411833359916067,2.34502898697627,-0.310615562245013,-0.256732777237336,1.5324287077716,-2.10121181072746,1.20176711150575,0.782058560692508,-1.34348018970821,-0.324511525886615,0.580758001372291,-3.1624286872392,0.360723322681349,-0.781786133313569,-1.90044259592976,1.48116898061208
"P084G02S01",-0.120490072697518,1.05133048376503,0.268991089625596,-0.806296723795383,0.26015739373333,-0.918918015210031,0.459787018791585,1.54137006813846,-1.49524373820566,-1.01302636581719,0.907203318402476,0.709675602236246,-0.0668450446539333,1.21476777103585,-1.28178363991748,-0.102501529773194,1.16034530850772,-0.186935527804353,-0.123429234126795,-0.753102820811587
"P085G02S02",0.416440557380667,0.546042088301926,-0.578420433646526,0.958483270669164,0.710203516769416,0.164705650053067,0.307663571595972,1.02717762515397,-0.85735416908272,0.263811659523819,0.548098517925172,0.910000361910007,-0.598034281051359,1.27670809301311,0.622396436922554,-0.425135635671755,2.38822112998491,-1.31927828549162,-0.486063772862362,1.40687025556081
"P086G01S01",0.0339791892432972,0.873536905227778,0.790907235103361,0.267733397643668,0.444217759460664,-1.22340670734765,0.464914055483065,0.400947251794333,-0.229726010826908,-0.00014123323892171,0.434891094367375,-0.530590785152495,-0.336656852093202,-0.38859429319029,0.333476535068534,0.434912592077825,-0.372783052635269,0.22575839640386,-0.00301425659915454,-0.428799352163737
"P087G01S02",-1.56643725855696,0.129525482385025,0.0188704997868459,-0.23216486883486,-0.317342659134346,1.12614919081449,-0.628151774227832,-1.29011556548054,1.34209258581346,0.193371798290748,0.546755981448603,-0.522138227897649,0.00491984217152746,0.0908581142791557,1.05222223367821,-2.07006715615873,-0.8732095109289,0.77148578433273,0.387405351218318,-0.0544747195274368
"P088G02S01",-0.524596396539194,0.154165995161637,0.390273206677716,0.15237770624203,0.661027191307969,-0.565875712952774,-0.208948867644309,-0.0973358968365376,-0.389601177775751,0.218840111848177,1.1682098375304,-0.0585267696394139,1.44246784914237,0.548873571132302,0.620117047849741,0.789956142349818,0.0486806424738819,0.307068435997207,0.948835439717358,-0.981800686205091
"P089G02S02",1.26050349535778,0.659476957704356,0.222340723349609,-0.451559696653226,0.828068489303134,-0.444747116265664,-1.67095964328052,-0.827435641901527,1.13784598901057,-0.643611293141341,-0.0261379466891582,0.255829944936092,1.38208964383056,-1.44266125996171,-1.03555807263632,0.725696141978942,-0.541351568350863,2.56791598386028,0.134185549881075,-2.34212242672799
"P090G01S01",-1.54147947684541,0.492838866696877,-0.824924878782361,-0.714531235688155,0.390312759109799,-0.0401081960606276,0.0167017388865495,0.830713721235991,-0.102343575859144,-0.951176711227974,0.113814139752116,-0.552654498381905,-0.461764774688758,0.135065419849155,-0.279801406465781,-0.57304667653315,0.216232531435535,-0.0841116646368859,0.153533345480645,-0.113568238348385
"P091G01S02",-0.783131095510086,-0.727053822671536,0.174036081834067,0.0789482620046309,1.25742167760599,-1.23532806151303,-0.109597976128787,-0.84777991029786,0.643836884878357,-1.1651719338623,-0.0517825880585492,-0.64368297727743,0.457799883059238,0.507273541217063,-0.757448991677921,0.675816581143621,0.0954065998334547,-0.273340505329251,-0.44766033634064,-1.88853705636082
"P092G02S01",0.642535241921478,-0.660474805849231,0.210200309333865,0.944052352224192,-0.121407656946362,0.0922232818982437,2.00991909798469,-0.107343334909302,0.0451954807794069,0.0683174587456632,0.213933537033748,-0.376857497521961,-0.0452806446912947,-0.767024803500726,0.42412487374048,0.434377895263409,1.06197570419932,0.576173709684887,-3.02241052847412,1.38601879794857
"P093G02S02",1.52972955787205,-0.015221344415485,0.272928761434587,0.411309620632056,-1.43051723668261,0.443032933529796,-0.280107318938325,-0.736869946782273,-0.0130922718403383,-0.0195380751741937,-0.730824153537874,0.095599351142915,1.61153963090276,1.00926116527507,-0.352269363577175,1.41872041602108,0.028160736944404,0.461430343627212,-0.673105913496699,1.06715367587359
"P094G01S01",-0.0741001758695839,0.283939505256032,-0.175670653835412,-0.287291983032023,0.510248294361898,0.102971620694197,1.1262957119652,0.985290590199607,-0.604453080407401,1.24276328100218,0.326264832529864,-0.182788037213649,1.51081795539897,-0.310196899573299,-0.421567798318375,1.87208154148921,0.454040875887302,0.233585555725217,-0.405047910023203,0.529492657341327
"P095G01S02",0.817235835746152,-3.82151295590995,-1.2895546570073,0.455103154108419,0.518134750693479,-0.534202507919215,-0.565692325473731,0.0139399838050515,-1.9004559526576,0.73532852389299,1.08419558420768,1.80990023305509,-1.1043989952872,1.71228502177452,-0.80696796563796,0.890012225141931,0.29837133768496,-0.100081134497251,-1.16419977034079,0.327228375721587
"P096G02S01",1.64669572958336,-1.4337164200099,-2.73565594596223,-0.464623295860137,-1.37799192819164,-0.867691233843522,1.80984121594757,-0.0621451985921796,-0.299384477644993,0.155321063025886,-0.0699114712607138,-2.11116043266933,-0.80535032078618,-0.893622527264283,0.00317795618786524,0.801294771867498,1.47941229959199,0.305375113662629,-0.159892544717561,-0.580068040905444
"P097G02S02",-0.137736603535912,-0.0703829275181292,-0.562194385701364,0.45690583548764,0.19714783836066,0.242850953707959,1.15717415780521,0.388813924275697,-0.680516565032317,-0.602461394398679,1.79501397099987,-0.174360641826538,0.993418858217326,0.536481129468208,-1.72201287826751,-1.44081520773419,-1.58356416891126,2.34010649250839,-0.70700288179646,-1.19701572370825
"P098G01S01",0.330135806218102,-0.130210094048932,-0.044448135392892,0.317038737749032,1.44429609499203,1.16981749550449,0.347863550417128,-0.324860613256234,-0.431687120510157,1.55975076993559,0.278125272876573,0.402617986874378,-0.132684472942663,-1.25040025425407,0.345267404174331,-1.08220361484355,0.0656648697885651,-0.525332840743024,-0.830628134201455,0.0587791468265542
"P099G01S02",0.67712950618532,1.78234276048335,0.382249705174155,-0.8855389362878,-0.437457769536864,-0.916222440025105,3.2976225570932,-0.265919633855434,-0.636346148592125,0.930676476620627,-0.889203772213971,2.05770392953871,-1.59938666598307,-1.02718878189693,1.13274519082547,-0.974513679903135,1.12703234715239,-1.0667914907597,-0.326390925417327,-0.576906021858305
"P100G02S02",-0.430516148855603,-0.347561424847264,1.11423827544949,0.59555271491392,0.641955166358876,0.42397620274171,-0.256039100084578,-0.64780917497044,0.356968075457898,-0.181488307171176,1.29849906672543,-1.18369851614136,1.17820246798776,-1.59014825701135,1.63575651703524,-1.47975488960408,-1.9220527912769,0.63384176734118,-2.06952499051988,1.9532102422595
"P101G02S02",-0.677847889908772,-0.218502320848305,-0.147475297841185,1.29680180927315,-0.144541927967387,1.0085683365589,-0.36130949804744,-0.0519346846084988,0.462122037061228,0.415653507580312,0.16234611123965,-0.366097003733659,-0.354324618810823,1.13507620142335,0.435617455782632,1.41544569680472,-0.013732611607977,-0.341498445822675,1.28092723831509,0.147120983484583
"P102G01S02",-0.250003933676592,1.72911709104047,0.422695064914353,-0.247002266843786,-0.0680922889017826,1.12558403825026,-0.985489052555091,1.06638225867499,-0.183586911364741,-0.790438265332757,0.654192030510579,-0.947170490227383,0.90323579347894,0.487988333995502,-0.0445926625327591,0.313119491802272,-2.01127687593667,0.33286077169913,0.232676939613587,0.830705635735097
"P103G01S02",-1.90794254821506,1.58538208306027,0.751361708246447,-0.957589861166074,1.04187186935184,1.11410337071442,-0.751140076657857,1.74901547163902,0.0382056257732152,-0.737783200736157,0.568205968071473,0.0202918965916891,-0.694628386433214,0.293688301688977,0.272067384197635,-0.0905737521855896,0.210972413143242,0.0071962143980103,-0.301464807329633,-0.259170480306267
