Interval_stimulus,OS,Response.keys,Response.rt,Start.keys,Start.rt,date,expName,frameRate,id,key_resp.keys,key_resp.rt,participant,psychopyVersion,trials.ran,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN
2.275639415,Win32,space,0.514375,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,12,12,0
6.078024507,Win32,space,0.24948,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,13,13,0
9.601429614,Win32,space,0.303715,,,2021-02-11_19h21.15.547,PVT builder,60,,"[""space"",""space""]","[6.4159199999999,6.5457750000000345]",22,2020.1.3,1,0,14,14,0
9.606717851,Win32,space,0.28717,,,2021-02-11_19h21.15.547,PVT builder,60,,"[""space""]",[2.2503050000000258],22,2020.1.3,1,0,15,15,0
8.20965102,Win32,space,0.255825,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,16,16,0
5.706826464,Win32,space,0.319425,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,17,17,0
3.7625777869999997,Win32,space,0.333415,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,18,18,0
8.25549846,Win32,space,0.23618499999999998,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,19,19,0
9.625040161,Win32,space,0.264455,,,2021-02-11_19h21.15.547,PVT builder,60,,"[""space""]",[0.2923649999997906],22,2020.1.3,1,0,20,20,0
8.291266333,Win32,space,0.295175,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,21,21,0
3.976746213,Win32,space,0.286095,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,22,22,0
2.114214472,Win32,space,0.44801499999999994,,,2021-02-11_19h21.15.547,PVT builder,60,,"[""space""]",[0.23208999999997104],22,2020.1.3,1,0,23,23,0
3.0920961019999997,Win32,space,0.32916,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,24,24,0
7.5360202339999995,Win32,space,0.2942,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,25,25,0
5.88594838,Win32,space,0.33831,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,26,26,0
7.222371961,Win32,space,0.25501999999999997,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,27,27,0
6.72868209,Win32,space,0.29823,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,28,28,0
3.790742335,Win32,space,0.29596999999999996,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,29,29,0
9.042083944,Win32,space,0.34574499999999997,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,30,30,0
7.147031613999999,Win32,space,0.37788499999999997,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,31,31,0
9.011535875,Win32,space,0.37916500000000003,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,32,32,0
2.7355452939999996,Win32,space,0.4177,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,33,33,0
2.335058182,Win32,space,0.24871999999999997,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,34,34,0
7.010049238,Win32,space,0.27665500000000004,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,35,35,0
2.287260168,Win32,space,0.30144499999999996,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,36,36,0
8.64365427,Win32,space,0.2997,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,37,37,0
2.075814302,Win32,space,0.3454,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,38,38,0
2.129275135,Win32,space,0.31431,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,39,39,0
3.9366622280000003,Win32,space,0.328275,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,40,40,0
6.164048015,Win32,space,0.34852,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,41,41,0
2.082409171,Win32,space,0.34462,,,2021-02-11_19h21.15.547,PVT builder,60,,"[""space""]",[1.4320749999997133],22,2020.1.3,1,0,42,42,0
6.689679411,Win32,space,0.30083000000000004,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,43,43,0
6.7097744839999995,Win32,space,0.273925,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,44,44,0
4.525615318,Win32,space,0.283505,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,45,45,0
5.136252527,Win32,space,0.31578,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,46,46,0
9.712814925,Win32,space,0.231095,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,47,47,0
3.4165182130000002,Win32,space,0.278305,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,48,48,0
8.335963791000001,Win32,space,0.24849000000000002,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,49,49,0
7.656593872999999,Win32,space,0.24988000000000002,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,50,50,0
9.371671625,Win32,space,0.24786999999999998,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,51,51,0
2.8265241530000003,Win32,space,0.34980500000000003,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,52,52,0
2.7830849669999997,Win32,space,0.25743,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,53,53,0
7.803275876,Win32,space,0.23535999999999999,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,54,54,0
7.338542512,Win32,space,0.2683,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,55,55,0
9.772678286,Win32,space,0.3328,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,56,56,0
3.0410920480000003,Win32,space,0.36366,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,57,57,0
8.122109397000001,Win32,space,0.330965,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,58,58,0
7.907428916000001,Win32,space,0.26921,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,59,59,0
9.739869739,Win32,space,0.261855,,,2021-02-11_19h21.15.547,PVT builder,60,,"[""space""]",[0.9441550000001371],22,2020.1.3,1,0,60,60,0
6.2106718370000005,Win32,space,0.417325,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,61,61,0
7.979101561,Win32,space,0.331795,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,62,62,0
6.979389792999999,Win32,space,0.26677,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,63,63,0
5.580661417999999,Win32,space,0.318405,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,64,64,0
6.06426874,Win32,space,0.41143,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,65,65,0
5.794702035,Win32,space,0.34565999999999997,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,66,66,0
5.370116247,Win32,space,0.283265,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,67,67,0
9.125734148,Win32,space,0.504855,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,68,68,0
5.77996337,Win32,space,0.516505,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,69,69,0
6.792800825,Win32,space,0.35174,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,70,70,0
3.035021146,Win32,space,0.364875,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,71,71,0
2.98145177,Win32,space,0.312165,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,72,72,0
8.010170122,Win32,space,0.23185999999999998,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,73,73,0
6.222393901,Win32,space,0.33520500000000003,,,2021-02-11_19h21.15.547,PVT builder,60,,"[""space""]",[4.766755000000103],22,2020.1.3,1,0,74,74,0
3.5453427580000003,Win32,space,0.33688,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,75,75,0
3.464862408,Win32,space,0.31861999999999996,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,76,76,0
5.001002601000001,Win32,space,0.338515,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,77,77,0
5.323402732,Win32,space,0.402615,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,78,78,0
8.218741822,Win32,space,0.336355,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,79,79,0
4.176644797,Win32,space,0.36549499999999996,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,80,80,0
6.732483444,Win32,space,0.684345,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,81,81,0
8.76164381,Win32,space,0.23144,,,2021-02-11_19h21.15.547,PVT builder,60,,,,22,2020.1.3,1,0,82,82,0
8.455967761,Win32,space,0.53977,space,8.445235,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[8.284644999999728],23,2020.1.3,1,0,0,0,0
6.862446568999999,Win32,space,0.469125,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,1,1,0
6.681185192999999,Win32,space,0.29194000000000003,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,2,2,0
4.003620931,Win32,space,0.332505,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,3,3,0
5.108748404,Win32,space,0.31863,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space""]","[0.025415000000066357,0.18778999999994994]",23,2020.1.3,1,0,4,4,0
3.166055221,Win32,space,0.37405,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,5,5,0
3.3287635769999997,Win32,space,0.335555,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,6,6,0
4.771089861,Win32,space,0.2856,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,7,7,0
5.255360062,Win32,space,0.30855,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,8,8,0
3.471451534,Win32,space,0.352275,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,9,9,0
4.901984593,Win32,space,0.36884,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,10,10,0
7.16174896,Win32,space,0.2765,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,11,11,0
8.325048752,Win32,space,0.28941500000000003,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space"",""space"",""space"",""space""]","[0.0174349999979313,0.13435000000026776,0.2690699999984645,0.40412499999729334,0.5713249999971595]",23,2020.1.3,1,0,12,12,0
6.429316107999999,Win32,space,0.45751000000000003,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space"",""space"",""space""]","[0.04309000000284868,0.18601000000126078,0.3210300000027928,1.9373900000027788]",23,2020.1.3,1,0,13,13,0
5.499206595,Win32,space,0.38953000000000004,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.06749500000296393],23,2020.1.3,1,0,14,14,0
2.71049823,Win32,space,0.585555,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,15,15,0
5.5168202420000005,Win32,space,0.31871,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,16,16,0
6.420745607000001,Win32,space,0.302105,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,17,17,0
5.501069012,Win32,space,0.31909499999999996,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space""]","[0.05354499999884865,0.20094999999855645]",23,2020.1.3,1,0,18,18,0
9.167364941,Win32,space,0.27415500000000004,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space"",""space""]","[0.01750499999980093,0.1676900000020396,0.3201950000002398]",23,2020.1.3,1,0,19,19,0
7.021374499999999,Win32,space,0.3755,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,20,20,0
7.482260902,Win32,space,0.535295,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,21,21,0
9.703235454,Win32,space,0.318875,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,22,22,0
3.5363766589999996,Win32,space,0.452445,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,23,23,0
8.760905355,Win32,space,0.758155,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,24,24,0
6.130791518,Win32,space,0.360415,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,25,25,0
9.301420202000001,Win32,space,0.40210999999999997,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,26,26,0
9.29113257,Win32,space,0.30232,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,27,27,0
4.524164534,Win32,space,0.35212,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,28,28,0
8.277446916,Win32,space,0.30323,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,29,29,0
2.460057187,Win32,space,0.385465,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space""]","[0.10425499999837484,0.244459999998071]",23,2020.1.3,1,0,30,30,0
3.167849729,Win32,space,0.3522,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space""]","[0.0008850000012898818,0.1021550000004936]",23,2020.1.3,1,0,31,31,0
8.94586012,Win32,space,0.33536,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.1009249999988242],23,2020.1.3,1,0,32,32,0
6.03568994,Win32,space,0.28013000000000005,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space"",""space""]","[0.017469999998866115,0.15118000000074971,0.2845400000005611]",23,2020.1.3,1,0,33,33,0
4.697574223999999,Win32,space,0.285235,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.04970999999932246],23,2020.1.3,1,0,34,34,0
6.366107844,Win32,space,0.376415,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,35,35,0
7.383623553,Win32,space,0.28556,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,36,36,0
3.2758931430000002,Win32,space,0.35204,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,37,37,0
8.187429219,Win32,space,0.30194499999999996,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,38,38,0
7.404232423,Win32,space,0.30230500000000005,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,39,39,0
7.387763268,Win32,space,0.46925,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space""]","[0.05101999999897089,0.2008999999997627]",23,2020.1.3,1,0,40,40,0
6.850247523999999,Win32,space,0.252065,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.017510000001550452],23,2020.1.3,1,0,41,41,0
6.5623228970000005,Win32,space,0.25739,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,42,42,0
4.941088703999999,Win32,space,0.31887,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space"",""space""]","[0.0009050000008983261,0.10670000000033042,0.25102999999944586]",23,2020.1.3,1,0,43,43,0
4.31637521,Win32,space,0.36918,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space""]","[0.013160000002244487,0.1369000000012761]",23,2020.1.3,1,0,44,44,0
2.5938940759999998,Win32,space,0.28561,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space""]","[0.026485000002139714,0.17376500000324313]",23,2020.1.3,1,0,45,45,0
6.975040229,Win32,space,0.4366,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,46,46,0
4.974624988,Win32,space,0.36891,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,47,47,0
8.21148749,Win32,space,0.351115,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.06739000000010265],23,2020.1.3,1,0,48,48,0
8.045631701,Win32,space,0.301965,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[4.657619999998133],23,2020.1.3,1,0,49,49,0
3.5547028430000003,Win32,space,0.45608000000000004,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,50,50,0
5.345862803,Win32,space,0.28534499999999996,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,51,51,0
7.370819924,Win32,space,0.53552,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.03432500000053551],23,2020.1.3,1,0,52,52,0
8.372225435,Win32,space,0.352145,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.08427500000107102],23,2020.1.3,1,0,53,53,0
8.535607575,Win32,space,0.41889,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,54,54,0
2.7294519569999998,Win32,space,0.952815,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,55,55,0
3.2972828219999997,Win32,space,0.50227,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,56,56,0
2.84548694,Win32,space,0.33547,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,57,57,0
4.849994689,Win32,space,0.30196999999999996,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,58,58,0
2.510829012,Win32,space,0.6860649999999999,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.15102499999920838],23,2020.1.3,1,0,59,59,0
7.54079693,Win32,space,0.30183499999999996,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,60,60,0
7.774288339,Win32,space,0.41989499999999996,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,61,61,0
9.309666462000001,Win32,space,0.30178499999999997,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,62,62,0
9.817540038999999,Win32,space,0.32458000000000004,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space"",""space""]","[0.08659500000067055,0.24937499999941792]",23,2020.1.3,1,0,63,63,0
5.919585479,Win32,space,0.41866000000000003,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,64,64,0
9.949945816,Win32,space,0.2243,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.13418499999903588],23,2020.1.3,1,0,65,65,0
5.631487039,Win32,space,0.27421999999999996,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,66,66,0
5.66957291,Win32,space,0.28522,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,67,67,0
2.7757426360000004,Win32,space,0.46889,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,68,68,0
4.521710747,Win32,space,0.26953,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,69,69,0
3.130907927,Win32,space,0.40203,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""N/A""]",[0.8685649999970337],23,2020.1.3,1,0,70,70,0
4.166841504,Win32,space,0.37096999999999997,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,71,71,0
8.921401268,Win32,space,0.28536,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,72,72,0
8.540466243,Win32,space,0.402275,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,73,73,0
4.530710093,Win32,space,0.39134,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,74,74,0
8.992873638999999,Win32,space,0.35769,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,75,75,0
3.375129352,Win32,space,0.38548499999999997,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,76,76,0
9.293999017,Win32,space,0.33534,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,77,77,0
5.143208433,Win32,space,0.401935,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.03798000000085722],23,2020.1.3,1,0,78,78,0
7.513046748,Win32,space,0.385265,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,,,23,2020.1.3,1,0,79,79,0
5.119926663999999,Win32,space,0.418705,,,2021-02-11_18h59.58.641,PVT builder,60,23.0,"[""space""]",[0.08237499999813735],23,2020.1.3,1,0,80,80,0
4.570185326,Win32,space,0.344595,space,8.363935000000001,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,0,0,0
4.964757315,Win32,space,0.320085,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,1,1,0
7.036002976,Win32,space,0.43566499999999997,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,"[""space""]",[5.846519999999828],25,2020.1.3,1,0,2,2,0
4.779937874,Win32,space,0.319845,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,3,3,0
8.030474803999999,Win32,space,0.4022,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,4,4,0
6.1400112060000005,Win32,space,0.268665,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,5,5,0
3.341235427,Win32,space,0.334925,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,6,6,0
7.2082807429999995,Win32,space,0.29936,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,7,7,0
8.183105566,Win32,space,0.299125,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,8,8,0
5.376362672000001,Win32,space,0.34046,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,"[""space""]",[0.5591500000000309],25,2020.1.3,1,0,9,9,0
7.132982145,Win32,space,0.299815,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,10,10,0
6.780616462999999,Win32,space,0.30438000000000004,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,11,11,0
5.074817805,Win32,space,0.301215,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,12,12,0
2.111495487,Win32,space,0.46629,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,13,13,0
3.416334613,Win32,space,0.39924499999999996,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,"[""space""]",[0.8480299999998806],25,2020.1.3,1,0,14,14,0
9.90161839,Win32,space,0.306515,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,15,15,0
9.286144858,Win32,space,0.28719,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,16,16,0
5.2618711760000005,Win32,space,0.28642,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,"[""space""]",[0.48352999999997337],25,2020.1.3,1,0,17,17,0
8.839752611,Win32,space,0.318465,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,18,18,0
7.110701612000001,Win32,space,0.452075,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,19,19,0
5.676185591,Win32,space,0.35225500000000004,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,20,20,0
9.811922356,Win32,space,0.30967,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,21,21,0
4.9354910489999995,Win32,space,0.369195,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,22,22,0
6.98018626,Win32,space,0.28420500000000004,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,23,23,0
5.08531773,Win32,space,0.276965,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,24,24,0
3.8198437519999997,Win32,space,0.29244499999999995,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,25,25,0
4.673278228,Win32,space,0.26797,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,26,26,0
2.169463639,Win32,space,0.417875,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,27,27,0
6.96943222,Win32,space,0.317565,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,28,28,0
7.171853565,Win32,space,0.285065,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,29,29,0
3.997695885,Win32,space,0.28498,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,30,30,0
5.628967402000001,Win32,space,0.28825,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,31,31,0
7.028829243,Win32,space,0.336495,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,32,32,0
2.6060788180000003,Win32,space,0.334055,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,33,33,0
6.918716325,Win32,space,0.299565,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,34,34,0
2.805342743,Win32,space,0.374865,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,35,35,0
3.559704141,Win32,space,0.31606,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,36,36,0
2.389090378,Win32,space,0.306735,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,37,37,0
7.786293184,Win32,space,0.289125,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,38,38,0
7.403491721,Win32,space,0.33734000000000003,,,2021-02-14_14h06.14.624,PVT builder,60,25.0,,,25,2020.1.3,1,0,39,39,0
