Interval_stimulus,Participant,RT,Session,date,key_resp.keys,key_resp.rt,Trial
2.943056095,RI53440,0.32801,1,2020-06-07_22h03.03.443,,,9
8.154912078,RI53440,0.255145,1,2020-06-07_22h03.03.443,,,10
5.132472692,RI53440,0.270015,1,2020-06-07_22h03.03.443,,,11
5.624908989,RI53440,0.24836,1,2020-06-07_22h03.03.443,,,12
7.197210168,RI53440,0.27787,1,2020-06-07_22h03.03.443,,,13
3.165861807,RI53440,0.29126,1,2020-06-07_22h03.03.443,,,14
5.078782559,RI53440,0.274925,1,2020-06-07_22h03.03.443,,,15
3.877413064,RI53440,0.247555,1,2020-06-07_22h03.03.443,,,16
2.870713234,RI53440,0.2922,1,2020-06-07_22h03.03.443,,,17
6.267765881,RI53440,0.268785,1,2020-06-07_22h03.03.443,,,18
8.30607368,RI53440,0.290755,1,2020-06-07_22h03.03.443,,,19
8.476444589,RI53440,0.239345,1,2020-06-07_22h03.03.443,,,20
2.705091587,RI53440,0.324125,1,2020-06-07_22h03.03.443,,,21
2.136531415,RI53440,0.31226,1,2020-06-07_22h03.03.443,,,22
5.340609017,RI53440,0.30713,1,2020-06-07_22h03.03.443,,,23
8.028033229,RI53440,0.25659,1,2020-06-07_22h03.03.443,,,24
7.979311992,RI53440,0.22903,1,2020-06-07_22h03.03.443,,,25
3.889498024,RI53440,0.29038,1,2020-06-07_22h03.03.443,,,26
2.273748316,RI53440,0.29709,1,2020-06-07_22h03.03.443,,,27
9.963318841,RI53440,0.256755,1,2020-06-07_22h03.03.443,,,28
6.633518098,RI53440,0.26569,1,2020-06-07_22h03.03.443,,,29
2.857117405,RI53440,0.404855,1,2020-06-07_22h03.03.443,,,30
5.092605255,RI53440,0.268155,1,2020-06-07_22h03.03.443,,,31
5.289312621,RI53440,0.28984,1,2020-06-07_22h03.03.443,,,32
6.447296734,RI53440,0.23816,1,2020-06-07_22h03.03.443,,,33
5.858436073,RI53440,0.24416,1,2020-06-07_22h03.03.443,,,34
7.821357184,RI53440,0.258785,1,2020-06-07_22h03.03.443,,,35
6.536405567,RI53440,0.27573,1,2020-06-07_22h03.03.443,,,36
4.37195481,RI53440,0.29874,1,2020-06-07_22h03.03.443,,,37
3.570168229,RI53440,0.280375,1,2020-06-07_22h03.03.443,,,38
4.54124859,RI53440,0.281465,1,2020-06-07_22h03.03.443,"[""space""]",[3.3613599999990242],39
5.151016674,RI53440,0.293765,1,2020-06-07_22h03.03.443,,,40
6.411735781,RI53440,0.27567,1,2020-06-07_22h03.03.443,,,41
6.632654126,RI53440,0.304635,1,2020-06-07_22h03.03.443,,,42
2.07485203,RI53440,0.35454,1,2020-06-07_22h03.03.443,,,43
9.631576909,RI53440,0.28787,1,2020-06-07_22h03.03.443,,,44
8.361518111,RI53440,0.3453,2,2020-06-14_15h57.23.064,,,0
8.755680156,RI53440,0.3499,2,2020-06-14_15h57.23.064,,,1
5.424177101,RI53440,0.3049,2,2020-06-14_15h57.23.064,,,2
6.502215712,RI53440,0.3665,2,2020-06-14_15h57.23.064,,,3
4.623945934,RI53440,0.6909,2,2020-06-14_15h57.23.064,,,4
8.034577948,RI53440,0.3382,2,2020-06-14_15h57.23.064,"[""space""]",[3.8686999999999756],5
9.667184182,RI53440,0.267,2,2020-06-14_15h57.23.064,,,6
9.49024088,RI53440,0.2948,2,2020-06-14_15h57.23.064,,,7
9.50630332,RI53440,0.286,2,2020-06-14_15h57.23.064,,,8
6.0625222,RI53440,0.2699,2,2020-06-14_15h57.23.064,,,9
7.444194394,RI53440,0.29,2,2020-06-14_15h57.23.064,"[""space""]",[2.6454000000001088],10
9.82001014,RI53440,0.2697,2,2020-06-14_15h57.23.064,"[""space""]",[3.9183000000000447],11
7.116826343,RI53440,0.3184,2,2020-06-14_15h57.23.064,,,12
9.991664201,RI53440,0.2813,2,2020-06-14_15h57.23.064,,,13
5.006693679,RI53440,0.315,2,2020-06-14_15h57.23.064,,,14
7.512178898,RI53440,0.2437,2,2020-06-14_15h57.23.064,,,15
4.670141767,RI53440,0.341,2,2020-06-14_15h57.23.064,,,16
6.157519024,RI53440,0.2504,2,2020-06-14_15h57.23.064,,,17
9.653139649,RI53440,0.3004,2,2020-06-14_15h57.23.064,"[""space""]",[5.580699999999979],18
6.263644001,RI53440,0.3565,2,2020-06-14_15h57.23.064,,,19
2.929026719,RI53440,0.3241,2,2020-06-14_15h57.23.064,,,20
7.537703742,RI53440,0.0872,2,2020-06-14_15h57.23.064,,,21
2.901599137,RI53440,0.3588,2,2020-06-14_15h57.23.064,,,22
7.685696528,RI53440,0.3065,2,2020-06-14_15h57.23.064,,,23
5.736799745,RI53440,0.2665,2,2020-06-14_15h57.23.064,,,24
9.540895384,RI53440,0.3619,2,2020-06-14_15h57.23.064,,,25
6.102854015,RI53440,0.3347,2,2020-06-14_15h57.23.064,,,26
8.7637587,RI53440,0.2503,2,2020-06-14_15h57.23.064,,,27
8.851122079,RI53440,0.5008,2,2020-06-14_15h57.23.064,,,28
7.802208251,RI53440,0.2761,2,2020-06-14_15h57.23.064,,,29
3.44678223,RI53440,0.4355,2,2020-06-14_15h57.23.064,,,30
4.505278156,RI53440,0.3429,2,2020-06-14_15h57.23.064,,,31
3.387041837,RI53440,0.28,2,2020-06-14_15h57.23.064,,,32
2.835036342,RI53440,0.3206,2,2020-06-14_15h57.23.064,,,33
9.547545351,RI53440,0.2992,2,2020-06-14_15h57.23.064,,,34
5.336586336,RI53440,0.2879,2,2020-06-14_15h57.23.064,,,35
2.174682769,RI53440,0.2997,2,2020-06-14_15h57.23.064,,,36
3.237065728,RI53440,0.3794,2,2020-06-14_15h57.23.064,,,37
8.669396962,RL68434,0.488765,1,2020-05-19_14h06.17.258,,,0
7.165074653,RL68434,0.35208,1,2020-05-19_14h06.17.258,,,1
9.061209602,RL68434,0.303655,1,2020-05-19_14h06.17.258,,,2
4.194301685,RL68434,0.35498,1,2020-05-19_14h06.17.258,,,3
7.433612113,RL68434,0.323385,1,2020-05-19_14h06.17.258,,,4
6.411087255,RL68434,0.33716,1,2020-05-19_14h06.17.258,,,5
4.089271229,RL68434,0.35228,1,2020-05-19_14h06.17.258,,,6
3.5131675,RL68434,0.31862,1,2020-05-19_14h06.17.258,,,7
7.143216475,RL68434,0.286285,1,2020-05-19_14h06.17.258,,,8
9.374614202,RL68434,0.337905,1,2020-05-19_14h06.17.258,,,9
4.873054191,RL68434,0.287865,1,2020-05-19_14h06.17.258,,,10
5.214260626,RL68434,0.322655,1,2020-05-19_14h06.17.258,,,11
9.243712731,RL68434,0.353715,1,2020-05-19_14h06.17.258,,,12
8.914177695,RL68434,0.288095,1,2020-05-19_14h06.17.258,,,13
8.010789239,RL68434,0.322335,1,2020-05-19_14h06.17.258,,,14
2.117366343,RL68434,0.421,1,2020-05-19_14h06.17.258,,,15
7.07770779,RL68434,0.287745,1,2020-05-19_14h06.17.258,,,16
4.448419363,RL68434,0.30629,1,2020-05-19_14h06.17.258,,,17
9.591534816,RL68434,0.38719,1,2020-05-19_14h06.17.258,,,18
9.750409882,RL68434,0.445905,1,2020-05-19_14h06.17.258,,,19
8.54593334,RL68434,0.311075,1,2020-05-19_14h06.17.258,,,20
4.608839479,RL68434,0.468015,1,2020-05-19_14h06.17.258,,,21
7.460897893,RL68434,0.370755,1,2020-05-19_14h06.17.258,,,22
6.23953861,RL68434,0.351965,1,2020-05-19_14h06.17.258,,,23
2.824264412,RL68434,0.35187,1,2020-05-19_14h06.17.258,,,24
9.791975656,RL68434,0.304535,1,2020-05-19_14h06.17.258,,,25
4.857764371,RL68434,0.43567,1,2020-05-19_14h06.17.258,,,26
9.102236797,RL68434,0.362545,1,2020-05-19_14h06.17.258,,,27
7.973074988,RL68434,0.31856,1,2020-05-19_14h06.17.258,,,28
6.527064468,RL68434,0.69095,1,2020-05-19_14h06.17.258,,,29
8.670202065,RL68434,0.336395,1,2020-05-19_14h06.17.258,,,30
6.290574145,RL68434,0.3863,1,2020-05-19_14h06.17.258,,,31
9.992491354,RL68434,0.339595,1,2020-05-19_14h06.17.258,,,32
8.964826903,RL68434,0.35509,1,2020-05-19_14h06.17.258,,,33
2.310325571,RL68434,0.402745,1,2020-05-19_14h06.17.258,,,34
9.297559207,RL68434,0.356455,1,2020-05-19_14h06.17.258,,,35
2.958730933,RL68434,0.424025,1,2020-05-19_14h06.17.258,,,36
5.363079934,RL68434,0.27529,2,2020-05-25_20h32.04.771,,,0
3.734921508,RL68434,0.3555,2,2020-05-25_20h32.04.771,,,1
3.990306356,RL68434,0.285165,2,2020-05-25_20h32.04.771,,,2
5.088537693,RL68434,0.28825,2,2020-05-25_20h32.04.771,,,3
4.508965854,RL68434,0.30086,2,2020-05-25_20h32.04.771,,,4
5.164485449,RL68434,0.284875,2,2020-05-25_20h32.04.771,,,5
7.553479767,RL68434,0.269335,2,2020-05-25_20h32.04.771,,,6
5.966530091,RL68434,0.27138,2,2020-05-25_20h32.04.771,,,7
4.742451419,RL68434,0.172185,2,2020-05-25_20h32.04.771,,,8
2.995243137,RL68434,0.30177,2,2020-05-25_20h32.04.771,,,9
7.352740011,RL68434,0.28563,2,2020-05-25_20h32.04.771,,,10
7.959491916,RL68434,0.302265,2,2020-05-25_20h32.04.771,,,11
5.762348041,RL68434,0.32859,2,2020-05-25_20h32.04.771,,,12
5.980075126,RL68434,0.367765,2,2020-05-25_20h32.04.771,"[""space""]",[5.483684999984689],13
8.420672368,RL68434,0.253835,2,2020-05-25_20h32.04.771,,,14
6.033804998,RL68434,0.317915,2,2020-05-25_20h32.04.771,,,15
2.835824683,RL68434,0.3197,2,2020-05-25_20h32.04.771,,,16
9.423795972,RL68434,0.27016,2,2020-05-25_20h32.04.771,,,17
8.475993866,RL68434,0.26821,2,2020-05-25_20h32.04.771,,,18
2.178252002,RL68434,0.35298,2,2020-05-25_20h32.04.771,,,19
5.544394446,RL68434,0.27038,2,2020-05-25_20h32.04.771,,,20
4.144477191,RL68434,0.2936,2,2020-05-25_20h32.04.771,,,21
4.825298065,RL68434,0.33566,2,2020-05-25_20h32.04.771,,,22
8.314078518,RL68434,0.335015,2,2020-05-25_20h32.04.771,,,23
2.170026502,RL68434,0.8774,2,2020-05-25_20h32.04.771,,,24
3.817550189,RL68434,0.28617,2,2020-05-25_20h32.04.771,,,25
4.123061577,RL68434,0.284675,2,2020-05-25_20h32.04.771,,,26
2.413994744,RL68434,0.34966,2,2020-05-25_20h32.04.771,,,27
5.432201764,RL68434,0.28275,2,2020-05-25_20h32.04.771,"[""space""]",[0.7680249999975786],28
9.21256417,RL68434,0.316265,2,2020-05-25_20h32.04.771,,,29
7.268942646,RL68434,0.30492,2,2020-05-25_20h32.04.771,,,30
7.414945712,RL68434,0.501565,2,2020-05-25_20h32.04.771,"[""space""]",[7.3012500000186265],31
9.611731131,RL68434,0.337425,2,2020-05-25_20h32.04.771,,,32
5.706223671,RL68434,0.33496,2,2020-05-25_20h32.04.771,,,33
5.677567667,RL68434,0.367595,2,2020-05-25_20h32.04.771,,,34
3.185267372,RL68434,0.299575,2,2020-05-25_20h32.04.771,,,35
2.637426376,RL68434,0.31833,2,2020-05-25_20h32.04.771,,,36
5.373248585,RL68434,0.28402,2,2020-05-25_20h32.04.771,,,37
5.21272494,RL68434,0.28562,2,2020-05-25_20h32.04.771,,,38
8.942112076,RL68434,0.290875,2,2020-05-25_20h32.04.771,,,39
7.204132013,RL68434,0.4681,2,2020-05-25_20h32.04.771,,,40
5.221575638,RL68434,0.31911,2,2020-05-25_20h32.04.771,"[""space""]",[2.23383499996271],41
9.214415138,RL68434,0.332435,2,2020-05-25_20h32.04.771,,,42
4.336458497,SA7643,0.954,1,2020-06-17_15h28.37.122,,,0
9.014338627,SA7643,1.118,1,2020-06-17_15h28.37.122,"[""space""]",[7.7719999999999345],1
4.373798983,SA7643,0.569,1,2020-06-17_15h28.37.122,,,2
4.554052507,SA7643,0.437,1,2020-06-17_15h28.37.122,,,3
7.590168485,SA7643,0.384,1,2020-06-17_15h28.37.122,,,4
5.08070139,SA7643,0.336,1,2020-06-17_15h28.37.122,,,5
9.945280815,SA7643,0.42,1,2020-06-17_15h28.37.122,,,6
7.976129421,SA7643,0.385,1,2020-06-17_15h28.37.122,"[""space""]",[6.337999999999738],7
9.703939992,SA7643,0.369,1,2020-06-17_15h28.37.122,,,8
7.571082653,SA7643,0.335,1,2020-06-17_15h28.37.122,,,9
9.027392185,SA7643,0.386,1,2020-06-17_15h28.37.122,,,10
2.277148065,SA7643,0.419,1,2020-06-17_15h28.37.122,,,11
9.376576726,SA7643,0.386,1,2020-06-17_15h28.37.122,,,12
6.156534399,SA7643,0.386,1,2020-06-17_15h28.37.122,,,13
6.018914419,SA7643,0.37,1,2020-06-17_15h28.37.122,,,14
4.08493535,SA7643,0.422,1,2020-06-17_15h28.37.122,,,15
9.799430585,SA7643,0.352,1,2020-06-17_15h28.37.122,,,16
7.0293638,SA7643,0.404,1,2020-06-17_15h28.37.122,,,17
7.168133958,SA7643,0.402,1,2020-06-17_15h28.37.122,,,18
8.20094244,SA7643,0.418,1,2020-06-17_15h28.37.122,,,19
9.251114864,SA7643,0.355,1,2020-06-17_15h28.37.122,,,20
8.297454852,SA7643,0.352,1,2020-06-17_15h28.37.122,,,21
2.837296304,SA7643,0.369,1,2020-06-17_15h28.37.122,,,22
8.600047018,SA7643,0.352,1,2020-06-17_15h28.37.122,,,23
5.963166159,SA7643,0.386,1,2020-06-17_15h28.37.122,,,24
3.105849387,SA7643,0.387,1,2020-06-17_15h28.37.122,,,25
4.143375321,SA7643,0.404,1,2020-06-17_15h28.37.122,,,26
8.56408053,SA7643,0.353,1,2020-06-17_15h28.37.122,,,27
4.03748754,SA7643,0.403,1,2020-06-17_15h28.37.122,,,28
3.162974192,SA7643,0.406,1,2020-06-17_15h28.37.122,,,29
5.587165072,SA7643,0.334,1,2020-06-17_15h28.37.122,,,30
7.330956378,SA7643,0.37,1,2020-06-17_15h28.37.122,,,31
9.988984163,SA7643,0.402,1,2020-06-17_15h28.37.122,"[""space""]",[3.1530000000002474],32
6.812097182,SA7643,0.37,1,2020-06-17_15h28.37.122,"[""space""]",[4.369999999999891],33
9.604368439,SA7643,0.387,1,2020-06-17_15h28.37.122,,,34
9.479505982,SA7643,0.37,1,2020-06-17_15h28.37.122,,,35
3.819222704,SA7643,0.471,1,2020-06-17_15h28.37.122,,,36
8.031931624,SA7643,0.51,2,2020-06-24_16h35.31.079,"[""space""]",[2.875],0
3.619428081,SA7643,0.653,2,2020-06-24_16h35.31.079,"[""space"",""space""]","[0.3040000000000873,1.2029999999999816]",1
9.333410351,SA7643,0.284,2,2020-06-24_16h35.31.079,,,2
9.699204853,SA7643,0.354,2,2020-06-24_16h35.31.079,,,3
8.333713299,SA7643,0.405,2,2020-06-24_16h35.31.079,,,4
8.232079124,SA7643,0.452,2,2020-06-24_16h35.31.079,,,5
8.732306942,SA7643,0.452,2,2020-06-24_16h35.31.079,,,6
2.727494388,SA7643,0.436,2,2020-06-24_16h35.31.079,,,7
9.166405313,SA7643,0.353,2,2020-06-24_16h35.31.079,,,8
5.185272434,SA7643,0.322,2,2020-06-24_16h35.31.079,,,9
2.882877217,SA7643,0.37,2,2020-06-24_16h35.31.079,,,10
9.87957822,SA7643,0.287,2,2020-06-24_16h35.31.079,,,11
5.224980409,SA7643,0.381,2,2020-06-24_16h35.31.079,,,12
3.411958522,SA7643,0.433,2,2020-06-24_16h35.31.079,,,13
8.999618826,SA7643,0.394,2,2020-06-24_16h35.31.079,,,14
4.383605457,SA7643,0.435,2,2020-06-24_16h35.31.079,,,15
2.325443584,SA7643,0.386,2,2020-06-24_16h35.31.079,,,16
7.90273816,SA7643,0.329,2,2020-06-24_16h35.31.079,,,17
4.399663746,SA7643,0.352,2,2020-06-24_16h35.31.079,,,18
4.507875869,SA7643,0.387,2,2020-06-24_16h35.31.079,,,19
4.01511822,SA7643,0.404,2,2020-06-24_16h35.31.079,,,20
9.030578363,SA7643,0.369,2,2020-06-24_16h35.31.079,,,21
9.386784817,SA7643,0.41,2,2020-06-24_16h35.31.079,,,22
8.434405223,SA7643,0.443,2,2020-06-24_16h35.31.079,,,23
6.650925666,SA7643,0.436,2,2020-06-24_16h35.31.079,,,24
4.112615373,SA7643,0.532,2,2020-06-24_16h35.31.079,,,25
2.561778887,SA7643,0.401,2,2020-06-24_16h35.31.079,,,26
3.466374334,SA7643,0.37,2,2020-06-24_16h35.31.079,,,27
5.368196198,SA7643,0.651,2,2020-06-24_16h35.31.079,,,28
7.589066381,SA7643,0.387,2,2020-06-24_16h35.31.079,,,29
4.14669355,SA7643,0.322,2,2020-06-24_16h35.31.079,,,30
8.588639541,SA7643,0.37,2,2020-06-24_16h35.31.079,,,31
4.934662821,SA7643,0.386,2,2020-06-24_16h35.31.079,,,32
5.587162621,SA7643,0.45,2,2020-06-24_16h35.31.079,,,33
5.997665491,SA7643,0.454,2,2020-06-24_16h35.31.079,,,34
7.830261529,SA7643,0.351,2,2020-06-24_16h35.31.079,,,35
9.817390028,SA7643,0.373,2,2020-06-24_16h35.31.079,,,36
6.509057671,SA7643,0.486,2,2020-06-24_16h35.31.079,,,37
9.323991566,SA7643,0.367,2,2020-06-24_16h35.31.079,,,38
2.442576321,SB90006,0.26954,1,2020-06-11_13h21.23.481,,,0
5.174649284,SB90006,0.25808,1,2020-06-11_13h21.23.481,,,1
8.082052571,SB90006,0.260675,1,2020-06-11_13h21.23.481,,,2
3.169173307,SB90006,0.243815,1,2020-06-11_13h21.23.481,,,3
7.769594789,SB90006,0.263465,1,2020-06-11_13h21.23.481,,,4
9.314912581,SB90006,0.28307,1,2020-06-11_13h21.23.481,,,5
4.894093309,SB90006,0.254755,1,2020-06-11_13h21.23.481,,,6
3.662738093,SB90006,0.25434,1,2020-06-11_13h21.23.481,,,7
4.266692758,SB90006,0.23808,1,2020-06-11_13h21.23.481,,,8
7.720981667,SB90006,0.23302,1,2020-06-11_13h21.23.481,,,9
5.950170512,SB90006,0.27194,1,2020-06-11_13h21.23.481,,,10
9.35762863,SB90006,0.352675,1,2020-06-11_13h21.23.481,,,11
3.797920486,SB90006,0.25575,1,2020-06-11_13h21.23.481,,,12
7.198742333,SB90006,0.258235,1,2020-06-11_13h21.23.481,,,13
6.220245768,SB90006,0.25547,1,2020-06-11_13h21.23.481,,,14
7.294649476,SB90006,0.2139,1,2020-06-11_13h21.23.481,,,15
8.814943659,SB90006,0.252425,1,2020-06-11_13h21.23.481,,,16
5.003211332,SB90006,0.25624,1,2020-06-11_13h21.23.481,,,17
6.050983476,SB90006,0.27142,1,2020-06-11_13h21.23.481,,,18
2.053749487,SB90006,0.297,1,2020-06-11_13h21.23.481,,,19
2.598058155,SB90006,0.254005,1,2020-06-11_13h21.23.481,,,20
3.693435821,SB90006,0.25269,1,2020-06-11_13h21.23.481,,,21
8.185669477,SB90006,0.2366,1,2020-06-11_13h21.23.481,,,22
8.831843252,SB90006,0.25139,1,2020-06-11_13h21.23.481,,,23
2.418695969,SB90006,0.3057,1,2020-06-11_13h21.23.481,,,24
2.127446575,SB90006,0.270435,1,2020-06-11_13h21.23.481,,,25
7.100055745,SB90006,0.260835,1,2020-06-11_13h21.23.481,,,26
4.529152711,SB90006,0.374705,1,2020-06-11_13h21.23.481,,,27
9.635912029,SB90006,0.249475,1,2020-06-11_13h21.23.481,,,28
5.533322255,SB90006,0.23453,1,2020-06-11_13h21.23.481,,,29
3.611226825,SB90006,0.231175,1,2020-06-11_13h21.23.481,,,30
7.739832683,SB90006,0.22026,1,2020-06-11_13h21.23.481,,,31
8.560100071,SB90006,0.22444,1,2020-06-11_13h21.23.481,,,32
6.454982496,SB90006,0.216365,1,2020-06-11_13h21.23.481,,,33
9.143451972,SB90006,0.26995,1,2020-06-11_13h21.23.481,,,34
5.874934772,SB90006,0.23947,1,2020-06-11_13h21.23.481,,,35
6.02554386,SB90006,0.260495,1,2020-06-11_13h21.23.481,,,36
2.886743884,SB90006,0.26293,1,2020-06-11_13h21.23.481,,,37
9.603096912,SB90006,0.238345,1,2020-06-11_13h21.23.481,,,38
5.423904949,SB90006,0.272895,1,2020-06-11_13h21.23.481,,,39
3.781132857,SB90006,0.272265,1,2020-06-11_13h21.23.481,,,40
3.110680467,SB90006,0.273555,1,2020-06-11_13h21.23.481,,,41
4.62464639,SB90006,0.248265,1,2020-06-11_13h21.23.481,,,42
7.613362562,SF02615,0.314265,1,2020-06-26_06h41.01.789,,,0
9.806456366,SF02615,0.28568,1,2020-06-26_06h41.01.789,"[""space""]",[0.3038000001106411],1
8.235855454,SF02615,0.234775,1,2020-06-26_06h41.01.789,,,2
2.680581385,SF02615,0.3018,1,2020-06-26_06h41.01.789,,,3
7.001641008,SF02615,0.24585,1,2020-06-26_06h41.01.789,,,4
7.931889035,SF02615,0.254385,1,2020-06-26_06h41.01.789,,,5
4.791816076,SF02615,0.295855,1,2020-06-26_06h41.01.789,,,6
2.615643921,SF02615,0.29549,1,2020-06-26_06h41.01.789,,,7
3.638836779,SF02615,0.2379,1,2020-06-26_06h41.01.789,,,8
4.25571789,SF02615,0.25374,1,2020-06-26_06h41.01.789,,,9
2.487495936,SF02615,0.37275,1,2020-06-26_06h41.01.789,,,10
7.104958771,SF02615,0.346335,1,2020-06-26_06h41.01.789,,,11
9.208811371,SF02615,0.350945,1,2020-06-26_06h41.01.789,"[""space""]",[1.685164999915287],12
5.722648878,SF02615,0.25075,1,2020-06-26_06h41.01.789,,,13
3.971803036,SF02615,0.276615,1,2020-06-26_06h41.01.789,,,14
9.233053656,SF02615,0.31118,1,2020-06-26_06h41.01.789,,,15
4.743684244,SF02615,0.303475,1,2020-06-26_06h41.01.789,,,16
5.703928873,SF02615,0.27326,1,2020-06-26_06h41.01.789,,,17
4.674275886,SF02615,0.35148,1,2020-06-26_06h41.01.789,,,18
3.758252794,SF02615,0.285155,1,2020-06-26_06h41.01.789,,,19
3.869744174,SF02615,0.28463,1,2020-06-26_06h41.01.789,,,20
4.435127426,SF02615,0.25532,1,2020-06-26_06h41.01.789,,,21
2.272342667,SF02615,0.35177,1,2020-06-26_06h41.01.789,,,22
8.441687002,SF02615,0.255775,1,2020-06-26_06h41.01.789,,,23
9.706702135,SF02615,0.30432,1,2020-06-26_06h41.01.789,,,24
3.397685048,SF02615,0.28795,1,2020-06-26_06h41.01.789,,,25
4.192857406,SF02615,0.28751,1,2020-06-26_06h41.01.789,,,26
9.392887909,SF02615,0.28394,1,2020-06-26_06h41.01.789,,,27
8.787485525,SF02615,0.287275,1,2020-06-26_06h41.01.789,,,28
7.75723701,SF02615,0.301385,1,2020-06-26_06h41.01.789,,,29
3.500004219,SF02615,0.3299,1,2020-06-26_06h41.01.789,,,30
2.845954687,SF02615,0.318635,1,2020-06-26_06h41.01.789,,,31
9.302896842,SF02615,0.317515,1,2020-06-26_06h41.01.789,,,32
4.248432355,SF02615,0.296185,1,2020-06-26_06h41.01.789,,,33
6.721703739,SF02615,0.241545,1,2020-06-26_06h41.01.789,,,34
7.79400291,SF02615,0.27378,1,2020-06-26_06h41.01.789,,,35
6.274119394,SF02615,0.28442,1,2020-06-26_06h41.01.789,,,36
8.123847016,SF02615,0.300965,1,2020-06-26_06h41.01.789,,,37
5.244278269,SF02615,0.335675,1,2020-06-26_06h41.01.789,,,38
5.814647666,SF02615,0.284915,1,2020-06-26_06h41.01.789,,,39
9.696280064,SF02615,0.334595,1,2020-06-26_06h41.01.789,,,40
3.248032519,SF5990,1.31109,1,2020-05-28_08h36.24.902,,,0
8.434917639,SF5990,0.29142,1,2020-05-28_08h36.24.902,,,1
9.726584387,SF5990,0.28279,1,2020-05-28_08h36.24.902,,,2
6.314340395,SF5990,0.242805,1,2020-05-28_08h36.24.902,,,3
3.537367739,SF5990,0.342095,1,2020-05-28_08h36.24.902,,,4
3.717788105,SF5990,0.318515,1,2020-05-28_08h36.24.902,,,5
5.78662977,SF5990,0.239185,1,2020-05-28_08h36.24.902,,,6
3.317305787,SF5990,0.41805,1,2020-05-28_08h36.24.902,,,7
4.829541747,SF5990,0.255785,1,2020-05-28_08h36.24.902,,,8
4.646012445,SF5990,0.28182,1,2020-05-28_08h36.24.902,,,9
6.022517964,SF5990,0.259245,1,2020-05-28_08h36.24.902,,,10
6.15362821,SF5990,0.26864,1,2020-05-28_08h36.24.902,,,11
6.999379032,SF5990,0.339335,1,2020-05-28_08h36.24.902,"[""space""]",[2.7333499998785555],12
5.768820864,SF5990,0.38495,1,2020-05-28_08h36.24.902,,,13
2.337163604,SF5990,0.27403,1,2020-05-28_08h36.24.902,,,14
5.333152713,SF5990,0.27576,1,2020-05-28_08h36.24.902,,,15
9.75964067,SF5990,0.255765,1,2020-05-28_08h36.24.902,,,16
4.224746743,SF5990,0.354105,1,2020-05-28_08h36.24.902,,,17
7.45897207,SF5990,0.225395,1,2020-05-28_08h36.24.902,,,18
7.736601908,SF5990,0.24393,1,2020-05-28_08h36.24.902,,,19
4.912309663,SF5990,0.284215,1,2020-05-28_08h36.24.902,,,20
9.197550267,SF5990,0.25869,1,2020-05-28_08h36.24.902,"[""space"",""space"",""space""]","[3.5863100001588464,6.93885500007309,8.71201500017196]",21
4.228660849,SF5990,0.29159,1,2020-05-28_08h36.24.902,,,22
3.322376126,SF5990,0.255025,1,2020-05-28_08h36.24.902,,,23
4.624339192,SF5990,0.268235,1,2020-05-28_08h36.24.902,,,24
6.544822659,SF5990,0.25193,1,2020-05-28_08h36.24.902,,,25
5.92683583,SF5990,0.25344,1,2020-05-28_08h36.24.902,,,26
3.913065788,SF5990,0.285795,1,2020-05-28_08h36.24.902,,,27
6.757833153,SF5990,0.285075,1,2020-05-28_08h36.24.902,,,28
6.823595722,SF5990,0.240855,1,2020-05-28_08h36.24.902,,,29
5.147834528,SF5990,0.31844,1,2020-05-28_08h36.24.902,,,30
5.857647573,SF5990,0.311105,1,2020-05-28_08h36.24.902,,,31
6.171279973,SF5990,0.251395,1,2020-05-28_08h36.24.902,"[""space""]",[3.4561349998693913],32
9.963470479,SF5990,0.318535,1,2020-05-28_08h36.24.902,,,33
9.653641491,SF5990,0.327655,1,2020-05-28_08h36.24.902,,,34
6.650936685,SF5990,0.33478,1,2020-05-28_08h36.24.902,,,35
8.707405632,SF5990,0.503745,1,2020-05-28_08h36.24.902,,,36
6.963617629,SF5990,0.40469,1,2020-05-28_08h36.24.902,,,37
2.043723249,SF5990,0.33496,1,2020-05-28_08h36.24.902,,,38
7.164569221,SF5990,0.268905,1,2020-05-28_08h36.24.902,,,39
8.067967556,SF5990,0.25196,1,2020-05-28_08h36.24.902,,,40
6.158469087,SH09938,0.296805,1,2020-06-15_15h18.51.702,,,0
4.423121109,SH09938,0.321925,1,2020-06-15_15h18.51.702,,,1
3.855574368,SH09938,0.271645,1,2020-06-15_15h18.51.702,,,2
9.194068351,SH09938,0.25711,1,2020-06-15_15h18.51.702,,,3
6.664541503,SH09938,0.30468,1,2020-06-15_15h18.51.702,,,4
3.522846295,SH09938,0.28714,1,2020-06-15_15h18.51.702,,,5
5.259349639,SH09938,0.25177,1,2020-06-15_15h18.51.702,,,6
8.658852633,SH09938,0.43573,1,2020-06-15_15h18.51.702,"[""space""]",[6.675854999994044],7
6.605107922,SH09938,0.3005,1,2020-06-15_15h18.51.702,,,8
2.547169733,SH09938,0.33379,1,2020-06-15_15h18.51.702,,,9
3.207040494,SH09938,0.30349,1,2020-06-15_15h18.51.702,,,10
6.1637538,SH09938,0.341265,1,2020-06-15_15h18.51.702,,,11
9.821049379,SH09938,0.30453,1,2020-06-15_15h18.51.702,,,12
6.008428419,SH09938,0.303575,1,2020-06-15_15h18.51.702,,,13
